LAMMPS (22 Jul 2025 - Update 3)
KOKKOS mode with Kokkos version 4.6.2 is enabled
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (51.522057 51.522057 51.522057)
  1 by 1 by 1 MPI processor grid
WARNING: Pair style lj/class2/coul/long/kk in data file differs from currently defined pair style lj/class2/coul/cut/kk (src/read_data.cpp:811)
  reading atoms ...
  8000 atoms
  reading velocities ...
  8000 velocities
  scanning bonds ...
  4 = max bonds/atom
  scanning angles ...
  10 = max angles/atom
  scanning dihedrals ...
  16 = max dihedrals/atom
  scanning impropers ...
  7 = max impropers/atom
  orthogonal box = (0 0 0) to (51.522057 51.522057 51.522057)
  1 by 1 by 1 MPI processor grid
  reading bonds ...
  7990 bonds
  reading angles ...
  14820 angles
  reading dihedrals ...
  17070 dihedrals
  reading impropers ...
  9120 impropers
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        1       
  special bond factors coul:  0        0        1       
     4 = max # of 1-2 neighbors
     6 = max # of 1-3 neighbors
     8 = max # of special neighbors
  special bonds CPU = 0.003 seconds
  read_data CPU = 0.206 seconds
Generated 10 of 10 mixed pair_coeff terms from sixthpower/sixthpower mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 4000, page size: 100000
  master list distance cutoff = 11.5
  ghost atom cutoff = 11.5
  binsize = 11.5, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/class2/coul/cut/kk, perpetual
      attributes: full, newton off, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : real
  Current step  : 0
  Time step     : 0.5
Per MPI rank memory allocation (min/avg/max) = 28.28 | 28.28 | 28.28 Mbytes
   Step          Time           Temp          Press         Enthalpy        TotEng         KinEng         PotEng         E_bond        E_angle        E_dihed        E_impro         E_vdwl         E_coul         Volume           Lx             Ly             Lz          Density          Pxx            Pyy            Pzz      
     63000   31500          301.41558      6604.175       11703.253      4789.7236      7186.8022     -2397.0786      2529.8741      5901.1155     -9399.871      -64.644355     -3459.7718      2096.219       71780.316      41.559322      41.559322      41.559322      1.162262       6719.7768      6774.4923      6318.256     
     64000   32000          298.53255      5223.7787      10238.812      4763.4989      7118.0607     -2354.5619      2567.2697      5812.7682     -9460.7859     -62.986663     -3428.7869      2217.9598      71870.11       41.576645      41.576645      41.576645      1.1608099      3591.0576      6888.1657      5192.1127    
     65000   32500          299.64121      5677.238       10568.33       4617.4488      7144.4951     -2527.0463      2511.5912      6050.0408     -9504.6256     -64.860838     -3548.8283      2029.6364      71873.421      41.577283      41.577283      41.577283      1.1607564      5440.8239      6755.8252      4835.0647    
     66000   33000          304.1172       5644.4434      10618.575      4727.4543      7251.2183     -2523.764       2501.8596      5772.3345     -9473.2774     -60.001725     -3557.4591      2292.7802      71565.035      41.517733      41.517733      41.517733      1.1657583      4954.8156      5225.7717      6752.7428    
     67000   33500          300.52064      6882.0608      12113.011      4930.4964      7165.4637     -2234.9673      2529.0873      5813.5998     -9454.1368     -59.177152     -3494.0836      2429.7431      71561.944      41.517135      41.517135      41.517135      1.1658087      7970.048       7502.3754      5173.7589    
     68000   34000          299.81772      6181.6976      11329.731      4891.6443      7148.7037     -2257.0594      2584.0291      5944.3016     -9510.1665     -64.352211     -3479.9646      2269.0931      71412.325      41.488181      41.488181      41.488181      1.1682512      5857.3367      6661.9685      6025.7876    
     69000   34500          305.39207      7881.7206      13145.912      4931.678       7281.6156     -2349.9376      2582.6089      5837.6906     -9495.7278     -61.88983      -3469.2589      2256.6394      71461.178      41.497639      41.497639      41.497639      1.1674526      8284.0903      6267.6422      9093.4292    
     70000   35000          300.96653      7905.2697      13338.703      5137.0138      7176.0953     -2039.0815      2570.7204      5938.1332     -9417.9822     -67.610674     -3451.7905      2389.4482      71139.489      41.435277      41.435277      41.435277      1.1727317      7698.3442      7073.6539      8943.8112    
     71000   35500          303.18959      7946.4401      13184.62       4963.9132      7229.1008     -2265.1876      2569.8054      5860.5599     -9424.6831     -61.637752     -3493.3347      2284.1026      70935.014      41.39554       41.39554       41.39554       1.1761122      7640.3915      7902.6559      8296.2728    
     72000   36000          295.22651      7081.1251      12365.297      5024.6566      7039.2332     -2014.5766      2569.0546      5759.645      -9327.6005     -62.283512     -3439.7745      2486.3823      71081.374      41.423991      41.423991      41.423991      1.1736905      5664.6451      7288.4343      8290.2958    
     73000   36500          297.84043      5756.2512      10758.775      4778.9888      7101.5581     -2322.5693      2598.1686      5850.737      -9448.0347     -62.707829     -3504.8277      2244.0953      71231.167      41.453069      41.453069      41.453069      1.1712224      4483.8481      6948.4081      5836.4975    
     74000   37000          298.54872      7938.5965      12951.37       4741.6113      7118.4462     -2376.8349      2502.2232      5778.0991     -9387.8686     -63.702207     -3529.16        2323.5737      70910.534      41.390778      41.390778      41.390778      1.1765182      7327.357       8477.9143      8010.5182    
     75000   37500          300.77743      7969.3595      12912.012      4641.7475      7171.5865     -2529.8389      2545.7043      5739.4785     -9408.933      -59.163481     -3528.2572      2181.3319      71157.404      41.438755      41.438755      41.438755      1.1724365      5947.7125      8972.4343      8987.9317    
     76000   38000          303.50929      7224.5846      12438.369      4989.1441      7236.7235     -2247.5794      2574.4012      5809.1026     -9438.1811     -61.540726     -3464.8345      2333.4731      70700.475      41.349866      41.349866      41.349866      1.1800138      5630.6213      7706.8634      8336.2691    
     77000   38500          302.92397      8069.1131      13418.976      5114.7325      7222.7675     -2108.035       2594.1369      5796.6912     -9409.7229     -64.205966     -3460.9572      2436.0231      70566.464      41.323724      41.323724      41.323724      1.1822547      7731.426       7182.0238      9293.8897    
     78000   39000          298.81793      7437.5993      12509.961      4827.7841      7124.8652     -2297.0811      2553.0475      5918.2613     -9474.1991     -59.576961     -3580.8005      2346.1866      70823.22       41.373782      41.373782      41.373782      1.1779687      7399.694       6353.592       8559.5119    
     79000   39500          295.27073      7304.2921      12228.698      4701.5011      7040.2875     -2338.7864      2561.5238      5753.1511     -9352.486      -63.919924     -3537.9349      2300.8795      70660.913      41.342152      41.342152      41.342152      1.1806745      7065.7496      7181.7905      7665.3362    
     80000   40000          299.0339       7703.3483      13039.866      5121.0946      7130.0146     -2008.92        2523.5651      5835.4319     -9464.4121     -64.112688     -3467.8607      2628.4685      70485.926      41.307997      41.307997      41.307997      1.1836056      7928.2072      7473.92        7707.9176    
     81000   40500          300.16393      6642.1007      11717.792      4870.8427      7156.9586     -2286.116       2622.7625      5713.2228     -9408.8766     -57.341133     -3537.8038      2381.9203      70683.133      41.346485      41.346485      41.346485      1.1803033      6350.5391      6911.5262      6664.2368    
     82000   41000          304.13503      8213.4669      13536.314      5109.1171      7251.6435     -2142.5264      2564.6087      5818.7372     -9386.5811     -62.880463     -3528.1428      2451.732       70352.693      41.281954      41.281954      41.281954      1.1858471      7863.4962      6563.3813      10213.523    
     83000   41500          298.64649      8519.9561      13356.968      4643.5114      7120.7775     -2477.2661      2594.4417      5797.2312     -9385.5483     -57.460016     -3476.3334      2050.4027      70125.7        41.237507      41.237507      41.237507      1.1896856      9464.3147      7993.2887      8102.2649    
     84000   42000          294.50677      9199.7275      14217.08       4809.1588      7022.0719     -2212.9132      2579.5922      5755.0279     -9351.6754     -59.403168     -3465.8959      2329.4411      70120.15       41.236419      41.236419      41.236419      1.1897798      8618.0758      8585.3013      10395.805    
     85000   42500          297.19084      7315.6102      12253.138      4758.3155      7086.0697     -2327.7541      2528.2842      5930.6834     -9461.5691     -61.708106     -3509.6523      2246.2078      70248.156      41.261497      41.261497      41.261497      1.1876117      5966.7319      6289.2528      9690.846     
     86000   43000          298.83007      7620.1178      12965.882      5168.8043      7125.1547     -1956.3504      2565.7128      5886.9133     -9343.6487     -63.608516     -3575.5888      2573.8695      70160.759      41.244378      41.244378      41.244378      1.1890911      6689.0849      7116.7843      9054.484     
     87000   43500          294.52674      8548.4308      13709.279      4993.3946      7022.5481     -2029.1535      2607.7092      5844.037      -9366.9498     -65.006696     -3493.3876      2444.4445      69911.592      41.195495      41.195495      41.195495      1.1933291      7724.8223      9782.5526      8137.9173    
     88000   44000          303.24728      9610.7673      14957.42       5167.694       7230.4765     -2062.7825      2525.8285      5804.9996     -9498.47       -65.655182     -3497.5913      2668.106       69845.202      41.182451      41.182451      41.182451      1.1944634      7669.1964      12013.621      9149.4851    
     89000   44500          296.36612      7569.0591      12877.049      5177.9929      7066.4055     -1888.4127      2562.3295      5874.2353     -9398.2274     -64.410588     -3433.8104      2571.4708      69746.061      41.162957      41.162957      41.162957      1.1961612      6372.9368      8770.1672      7564.0733    
     90000   45000          298.86162      9750.126       14770.778      4857.0611      7125.9069     -2268.8458      2542.6976      5784.1117     -9325.2026     -63.131514     -3525.5733      2318.2524      69718.879      41.157609      41.157609      41.157609      1.1966276      9319.0077      9996.975       9934.3952    
     91000   45500          292.5271       9261.9076      14139.475      4734.3551      6974.8698     -2240.5147      2483.9812      5897.5584     -9423.334      -65.162023     -3449.7179      2316.1596      69628.653      41.139846      41.139846      41.139846      1.1981782      8843.7781      8862.4108      10079.534    
     92000   46000          296.50239      9071.5845      14059.293      4843.6129      7069.6547     -2226.0418      2542.5549      5762.6933     -9344.8797     -61.232777     -3498.6773      2373.4997      69657.572      41.145541      41.145541      41.145541      1.1976808      10008.226      7276.3727      9930.1546    
     93000   46500          298.47561      8149.8406      13263.11       4965.2422      7116.703      -2151.4608      2561.2236      5804.8197     -9443.3425     -61.991717     -3532.1287      2519.9589      69813.835      41.176285      41.176285      41.176285      1.195          7968.9562      7599.6115      8880.9542    
     94000   47000          302.96169      10411.651      15639.204      5120.5367      7223.667      -2103.1303      2532.7515      5727.2732     -9374.5717     -61.79898      -3449.2364      2522.4521      69273.193      41.069719      41.069719      41.069719      1.2043264      10307.57       11366.593      9560.7912    
     95000   47500          302.6823       9435.7334      14712.242      5159.7998      7217.0054     -2057.2056      2503.4306      5842.1641     -9404.1917     -63.155505     -3444.58        2509.1269      69416.527      41.098026      41.098026      41.098026      1.2018397      9614.1127      8910.4853      9782.6022    
